ID,Domain,Language,Language_Code,PSA,PSA_Type,Source_URL,Source_Title,Publisher,Organization_Type,Published_Date,Licence,Licence_URL,Licence_Evidence,Collected_At,Parallel_Group_ID,Parallel_Link_URL,Review_Status
KAPSA-E33213B9867AE2C6A6,www.infonet-biovision.org,English,en,Green gram (Revised): Plant early in the season. Bean fly numbers tend to be low during the early stages of the growing season and increase with time.,Agricultural extension guidance,https://www.infonet-biovision.org/crops-fruits-vegetables/green-gram-revised,Green gram (Revised),Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:51:01+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-4424076C54F73D6E2C,www.infonet-biovision.org,English,en,"Green gram (Revised): Avoid planting near cowpea, beans and other leguminous crops, that may be the source of bean flies.",Agricultural extension guidance,https://www.infonet-biovision.org/crops-fruits-vegetables/green-gram-revised,Green gram (Revised),Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:51:01+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-07598DCCDDAE3E4B79,www.infonet-biovision.org,English,en,Ridging the plants 2-3 weeks after germination helps to cover the adventitious roots produced by plants damaged by bean flies (these roots grow directly from stems and/or leaves). The soil support prevents lodging and improves the survival of the damaged plants.,Agricultural extension guidance,https://www.infonet-biovision.org/crops-fruits-vegetables/green-gram-revised,Green gram (Revised),Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:51:01+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-74A2297B5A07275B68,www.infonet-biovision.org,English,en,Green gram (Revised): Mulch with rice straw. The mulch covers the seed leaves (cotyledons) making them inaccessible for egg laying.,Agricultural extension guidance,https://www.infonet-biovision.org/crops-fruits-vegetables/green-gram-revised,Green gram (Revised),Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:51:01+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-EA387B270DF9055A6A,www.infonet-biovision.org,English,en,"Green gram (Revised): If necessary, spray neem extracts. Frequent foliar applications of neem extract give satisfactory control of bean flies.",Agricultural extension guidance,https://www.infonet-biovision.org/crops-fruits-vegetables/green-gram-revised,Green gram (Revised),Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:51:01+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-E2B994C622B423BFAE,www.infonet-biovision.org,English,en,Green gram (Revised): Remove and destroy crop residues and all plant parts with symptoms of damage by bean flies.,Agricultural extension guidance,https://www.infonet-biovision.org/crops-fruits-vegetables/green-gram-revised,Green gram (Revised),Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:51:01+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-C8243B248B794E7603,www.infonet-biovision.org,English,en,"Cowpea bruchids ( Callosobruchus spp.) are the most common and widespread insect pests in storage. Adults are 2 to 3.5 mm long. They are major pests of pulses (cowpeas, pigeon peas, soybean, green gram and lentils). They attack both pods in the field and seeds in storage. They attack nearly mature and dry pods. Infested stored seeds can be recognised by the round exit holes and the white eggs on the seed surface. Post-harvest losses are highly variable, but losses can be over 90%. It is a serious storage insect, which can destroy whole seed-lots.",Pest or disease advisory,https://www.infonet-biovision.org/crops-fruits-vegetables/green-gram-revised,Green gram (Revised),Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:51:01+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-02749342929E06DA95,www.infonet-biovision.org,English,en,"Cowpea bruchids ( Callosobruchus spp.) are the most common and widespread insect pests in storage. Adults are 2 to 3.5 mm long. They are major pests of pulses (cowpeas, pigeon peas, soybean, green gram and lentils). They attack both pods in the field and seeds in storage. They attack nearly mature and dry pods. Infested stored seeds can be recognised by the round exit holes and the white eggs on the seed surface. Post-harvest losses are highly variable, but losses can be over 90%.",Pest or disease advisory,https://www.infonet-biovision.org/crops-fruits-vegetables/green-gram-revised,Green gram (Revised),Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:51:01+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-7688E4F2D348B71ED7,www.infonet-biovision.org,English,en,"The cowpea weevil ( Callosobruchus maculatus ) on cowpea ( Vigna unguiculata ) seeds. Adults are 2 to 3.5 mm long Ⓒ Peter Credland. Reproduced from the Crop Protection Compendium, 2006 Edition.",Agricultural extension guidance,https://www.infonet-biovision.org/crops-fruits-vegetables/green-gram-revised,Green gram (Revised),Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:51:01+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-49564088980A377E79,www.infonet-biovision.org,English,en,Green gram (Revised): The cowpea weevil ( Callosobruchus maculatus ) on cowpea ( Vigna unguiculata ) seeds. Adults are 2 to 3.5 mm long,Agricultural extension guidance,https://www.infonet-biovision.org/crops-fruits-vegetables/green-gram-revised,Green gram (Revised),Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:51:01+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-A5416542B385150C7E,www.infonet-biovision.org,English,en,"Green gram (Revised): Ⓒ Peter Credland. Reproduced from the Crop Protection Compendium, 2006 Edition.",Agricultural extension guidance,https://www.infonet-biovision.org/crops-fruits-vegetables/green-gram-revised,Green gram (Revised),Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:51:01+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-8B36241184B02044D8,www.infonet-biovision.org,English,en,"The larvae and pupae of the cowpea weevil Callosobruchus maculatus) are normally found in the seeds of pulses. Upon hatching, the larva bites through the base of the egg and bores into the seed, where it spends the whole lifecycle feeding on the seed. The larva pupates inside the seed.",Agricultural extension guidance,https://www.infonet-biovision.org/crops-fruits-vegetables/green-gram-revised,Green gram (Revised),Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:51:01+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-2D552EDB6B673C1EE8,www.infonet-biovision.org,English,en,"Green gram (Revised): Damping-off diseases ( Pythium spp., Fusarium spp., Rhizoctonia solani )",Pest or disease advisory,https://www.infonet-biovision.org/crops-fruits-vegetables/green-gram-revised,Green gram (Revised),Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:51:01+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-75C473B924D8FBB81F,www.infonet-biovision.org,English,en,"They are caused by a complex of fungi . They cause rotting of seeds before emergence and seedlings after emergence from the soil. Affected fields appear patchy. They are favoured by wet, cool weather.",Weather or climate notice,https://www.infonet-biovision.org/crops-fruits-vegetables/green-gram-revised,Green gram (Revised),Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:51:01+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-B68F033C2D84B5A2AE,www.infonet-biovision.org,English,en,"Green gram (Revised): Damping-off disease (here on okra seedlings) Ⓒ A.A. Seif & A.M. Varela, icipe",Pest or disease advisory,https://www.infonet-biovision.org/crops-fruits-vegetables/green-gram-revised,Green gram (Revised),Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:51:01+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-17E7BD7BE957FA6E25,www.infonet-biovision.org,English,en,"Green gram (Revised): Treat seeds with hot-water, if necessary. For more information on Hot-water seed treatment click here.",Agricultural extension guidance,https://www.infonet-biovision.org/crops-fruits-vegetables/green-gram-revised,Green gram (Revised),Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:51:01+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-83DB1A9CF1DE60DF63,www.infonet-biovision.org,English,en,"Foliage beetles have been reported as pests of green grams in West Africa. They are a threat, when present in large numbers since they can defoliate young plants. They are 4-7mm long.",Pest or disease advisory,https://www.infonet-biovision.org/crops-fruits-vegetables/green-gram-revised,Green gram (Revised),Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:51:01+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-36DA0483AF2756D0F4,www.infonet-biovision.org,English,en,Green gram (Revised): Practise post harvest tillage to expose the grubs in the soil to the sun and to predators.,Agricultural extension guidance,https://www.infonet-biovision.org/crops-fruits-vegetables/green-gram-revised,Green gram (Revised),Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:51:01+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-D430E5D8334D4F4FD0,www.infonet-biovision.org,English,en,Green gram (Revised): Rotate grams with non-host plants such as maize or sunflower to break the development cycle of the pest.,Pest or disease advisory,https://www.infonet-biovision.org/crops-fruits-vegetables/green-gram-revised,Green gram (Revised),Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:51:01+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-DC009C9A893B18DE8E,www.infonet-biovision.org,English,en,"Green gram (Revised): Delay sowing, where practicable, to allow the crop to escape from high populations.",Agricultural extension guidance,https://www.infonet-biovision.org/crops-fruits-vegetables/green-gram-revised,Green gram (Revised),Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:51:01+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-367976C96954E7CF55,www.infonet-biovision.org,English,en,"MYMV causes serious loss in pulse crops such as beans, pigeonpea, mungbean and soybean. It is transmitted by whiteflies (Bemisia tabaci) . Symptoms: initially mild scattered yellow spots appear on young leaves. The spots gradually increase in size and ultimately some leaves turn completely yellow. Infected leaves also show necrotic symptoms. Diseased plants are stunted, mature late and produce very few flowers and pods. Pods of infected plants are reduced in size and turn yellow in colour. The virus is not seed transmitted in mungbean or soybean.",Pest or disease advisory,https://www.infonet-biovision.org/crops-fruits-vegetables/green-gram-revised,Green gram (Revised),Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:51:01+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-25E30977CD87FE5615,www.infonet-biovision.org,English,en,"MYMV causes serious loss in pulse crops such as beans, pigeonpea, mungbean and soybean. It is transmitted by whiteflies (Bemisia tabaci) .",Agricultural extension guidance,https://www.infonet-biovision.org/crops-fruits-vegetables/green-gram-revised,Green gram (Revised),Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:51:01+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-16C5938296DCB470B9,www.infonet-biovision.org,English,en,"Symptoms: initially mild scattered yellow spots appear on young leaves. The spots gradually increase in size and ultimately some leaves turn completely yellow. Infected leaves also show necrotic symptoms. Diseased plants are stunted, mature late and produce very few flowers and pods. Pods of infected plants are reduced in size and turn yellow in colour.",Pest or disease advisory,https://www.infonet-biovision.org/crops-fruits-vegetables/green-gram-revised,Green gram (Revised),Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:51:01+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-606D1A9094F2749791,www.infonet-biovision.org,English,en,"Pod borers such as the African bollworm ( Helicoverpa armiguera ), the legume pod borer ( Maruca vitrata ), and the lima bean pod borer ( Etiella zinckenella ) can cause serious economic damage. Young caterpillars of the African bollworm feed on leaves by scraping tissue for short time, and then bore into the pods and feed on the seeds with their heads thrust inside and most part of the body outside. The entry hole is large and circular. They also cause significant damage to flower buds and flowers.",Agricultural extension guidance,https://www.infonet-biovision.org/crops-fruits-vegetables/green-gram-revised,Green gram (Revised),Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:51:01+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-A4AE6A5C158B2A6D33,www.infonet-biovision.org,English,en,"Caterpillars of the legume pod borer ( Maruca vitrata ) are dull to yellow-white and often reach a length of 18 mm. Each segment has dark spots that form a distinct series along the length of the body. The head is dark brown to black. Caterpillars web together leaves, buds and pods and feed inside the web. Flowers attacked may be discoloured and have damaged or missing reproductive parts. Damage by this caterpillar also results in flower bud shedding and reduced pod production. Damaged pods have small, darkened entry holes on the surface.",Agricultural extension guidance,https://www.infonet-biovision.org/crops-fruits-vegetables/green-gram-revised,Green gram (Revised),Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:51:01+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-50D0ABD5DC39A4AA67,www.infonet-biovision.org,English,en,"Young caterpillars of the lima bean pod borer are green, later turning red. They feed inside the pod reaching a length of 14 mm. They are generally found in maturing and dried pods. Faeces in the form of granules are found inside the damaging pods. Once the caterpillars have entered the pods they are difficult to control and by then they have already caused damage.",Agricultural extension guidance,https://www.infonet-biovision.org/crops-fruits-vegetables/green-gram-revised,Green gram (Revised),Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:51:01+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-0694D033E2FC2031AA,www.infonet-biovision.org,English,en,"Green gram (Revised): Damage by African bollworm on French beans. Note faeces next to the caterpillar. Ⓒ A.M. Varela, icipe",Agricultural extension guidance,https://www.infonet-biovision.org/crops-fruits-vegetables/green-gram-revised,Green gram (Revised),Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:51:01+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-13B2C534C643A1F8AC,www.infonet-biovision.org,English,en,Green gram (Revised): Damage by African bollworm on French beans. Note faeces next to the caterpillar.,Agricultural extension guidance,https://www.infonet-biovision.org/crops-fruits-vegetables/green-gram-revised,Green gram (Revised),Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:51:01+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-217CBC3D3CBDAAF03F,www.infonet-biovision.org,English,en,"Green gram (Revised): African bollworm (Helicoverpa armigera) on beans. Caterpillars are 3 to 4 cm in length. Ⓒ A.M. Varela, icipe",Agricultural extension guidance,https://www.infonet-biovision.org/crops-fruits-vegetables/green-gram-revised,Green gram (Revised),Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:51:01+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-D84FB5676E80D49D10,www.infonet-biovision.org,English,en,Green gram (Revised): African bollworm (Helicoverpa armigera) on beans. Caterpillars are 3 to 4 cm in length.,Agricultural extension guidance,https://www.infonet-biovision.org/crops-fruits-vegetables/green-gram-revised,Green gram (Revised),Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:51:01+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-12077CF2E25437DFCF,www.infonet-biovision.org,English,en,Green gram (Revised): Monitor the crops frequently as there is only a brief period from hatching to entering buds or pods.,Agricultural extension guidance,https://www.infonet-biovision.org/crops-fruits-vegetables/green-gram-revised,Green gram (Revised),Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:51:01+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-24FDDDF0D46BB60902,www.infonet-biovision.org,English,en,"Biopesticides such as Bt or neem products usually give good control of pod borers, provided they are applied to the young caterpillars before they enter into the pods.",Pest or disease advisory,https://www.infonet-biovision.org/crops-fruits-vegetables/green-gram-revised,Green gram (Revised),Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:51:01+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-386FCE61F41096EB09,www.infonet-biovision.org,English,en,"Pod sucking bugs such as giant coreid bugs ( Anoplocnemis curvipes ), spiny brown bugs ( Clavigralla spp.), green stink bugs ( Nezara viridula, Acrosternum acutum ), and Riptortus bugs ( Riptortus spp) are the most important pests of green gram at the podding stage. They suck sap from pods and seeds and cause various levels of damage depending on the stage of growth of seeds at the time of attack. Feeding may cause necrosis , pod malformation, premature drying, shrivelling of seeds, loss of germination ability, and formation of empty pods. Bugs are difficult to control since they usually feed on a wide range of crops and are very mobile.",Pest or disease advisory,https://www.infonet-biovision.org/crops-fruits-vegetables/green-gram-revised,Green gram (Revised),Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:51:01+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-C187DF2C2A247AE69C,www.infonet-biovision.org,English,en,"Pod sucking bugs such as giant coreid bugs ( Anoplocnemis curvipes ), spiny brown bugs ( Clavigralla spp.), green stink bugs ( Nezara viridula, Acrosternum acutum ), and Riptortus bugs ( Riptortus spp) are the most important pests of green gram at the podding stage.",Pest or disease advisory,https://www.infonet-biovision.org/crops-fruits-vegetables/green-gram-revised,Green gram (Revised),Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:51:01+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-7743C4C738DF1D40EE,www.infonet-biovision.org,English,en,"They suck sap from pods and seeds and cause various levels of damage depending on the stage of growth of seeds at the time of attack. Feeding may cause necrosis , pod malformation, premature drying, shrivelling of seeds, loss of germination ability, and formation of empty pods. Bugs are difficult to control since they usually feed on a wide range of crops and are very mobile.",Agricultural extension guidance,https://www.infonet-biovision.org/crops-fruits-vegetables/green-gram-revised,Green gram (Revised),Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:51:01+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-37EE627640D1D7E92B,www.infonet-biovision.org,English,en,"Green gram (Revised): Green stink bug (Nezara viridula) on passion fruit. Adults are about 1.2 cm long. Ⓒ A.M. Varela, icipe",Agricultural extension guidance,https://www.infonet-biovision.org/crops-fruits-vegetables/green-gram-revised,Green gram (Revised),Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:51:01+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-981CCFE0EB7B340045,www.infonet-biovision.org,English,en,Green gram (Revised): Green stink bug (Nezara viridula) on passion fruit. Adults are about 1.2 cm long.,Agricultural extension guidance,https://www.infonet-biovision.org/crops-fruits-vegetables/green-gram-revised,Green gram (Revised),Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:51:01+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-A55AC62BC990471E46,www.infonet-biovision.org,English,en,"Conserve natural enemies such as assassin bugs, spiders, praying mantises and ants. These are important natural enemies of bugs. They kill or deter bugs. Conserve and attract predatory natural enemies to your crop by planting flowering plants. For more information on Natural enemies click here.",Agricultural extension guidance,https://www.infonet-biovision.org/crops-fruits-vegetables/green-gram-revised,Green gram (Revised),Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:51:01+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-9DB85544550990DD4C,www.infonet-biovision.org,English,en,"White powdery patches appear on leaves and other green parts, which later become dull coloured. These patches gradually increase in size and become circular covering the lower surface. When the infection is severe, both the surfaces of the leaves are completely covered by whitish powdery growth. Severely affected parts get shrivelled and distorted. In severe infections, foliage becomes yellow causing premature defoliation. The disease also creates forced maturity of the infected plants which results in heavy yield losses. The fungal agent (pathogen) has a wide host range and survives on various hosts in off-season. It is spread by wind and water splash.",Pest or disease advisory,https://www.infonet-biovision.org/crops-fruits-vegetables/green-gram-revised,Green gram (Revised),Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:51:01+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-D688082A6D42A59A65,www.infonet-biovision.org,English,en,"The disease appears as circular reddish brown pustules (blisters) which appear more commonly on the underside of the leaves, less abundant on pods and sparingly on stems. When leaves are severely infected, both the surfaces are fully covered by rust pustules. Shrivelling of pods is followed by defoliation resulting in yield losses. Long distance spread of rust is by wind. Plant to plant spread is by farm tools, and moving bodies within the crop.",Pest or disease advisory,https://www.infonet-biovision.org/crops-fruits-vegetables/green-gram-revised,Green gram (Revised),Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:51:01+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-674E94A96D91F619DD,www.infonet-biovision.org,English,en,"Green gram (Revised): Rust on lower leaf surface of French beans. Symptoms are similar on green grams. Ⓒ A. M. Varela, icipe",Agricultural extension guidance,https://www.infonet-biovision.org/crops-fruits-vegetables/green-gram-revised,Green gram (Revised),Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:51:01+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-65974E37717A6667DA,www.infonet-biovision.org,English,en,Green gram (Revised): Rust on lower leaf surface of French beans. Symptoms are similar on green grams.,Agricultural extension guidance,https://www.infonet-biovision.org/crops-fruits-vegetables/green-gram-revised,Green gram (Revised),Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:51:01+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
